timestamp,pid,process_name,cpu_usage,ram_usage,category,alias_name
2026-04-03T15:37:29.312364800,18692,chrome.exe,0.47014828866036334,5.761662265811643,FUN,chrome.exe
2026-04-03T15:37:29.315379500,13324,TextInputHost.exe,8.923326296802952E-4,0.026444423487991954,UNCATEGORIZED,TextInputHost.exe
2026-04-03T15:37:29.315379500,4368,chrome.exe,0.0023473469147869447,0.016424619640387276,FUN,chrome.exe
2026-04-03T15:37:29.315379500,11032,full-line-inference.exe,0.34938321598131955,2.4845577140701622,UNCATEGORIZED,full-line-inference.exe
2026-04-03T15:37:29.315379500,20764,msedge.exe,3.118906609058362E-4,0.019175154029925815,UNCATEGORIZED,msedge.exe
2026-04-03T15:37:29.315379500,4124,explorer.exe,0.04808213325709728,0.3336398214510248,UNCATEGORIZED,explorer.exe
2026-04-03T15:37:29.315379500,12064,conhost.exe,8.037755122564117E-6,1.1788004526593738E-4,UNCATEGORIZED,conhost.exe
2026-04-03T15:37:29.315379500,16416,conhost.exe,9.564176322439689E-5,5.894002263296869E-4,UNCATEGORIZED,conhost.exe
2026-04-03T15:37:29.315379500,4388,ShellExperienceHost.exe,7.476317819123303E-4,4.322268326417704E-4,UNCATEGORIZED,ShellExperienceHost.exe
2026-04-03T15:37:29.316382600,10796,SystemSettings.exe,1.0309499552191615E-4,1.571733936879165E-4,UNCATEGORIZED,SystemSettings.exe
2026-04-03T15:37:29.316382600,4144,conhost.exe,0.013636363636363637,0.05776122218030932,UNCATEGORIZED,conhost.exe
2026-04-03T15:37:29.316382600,14396,Zoom.exe,0.0020621588692595156,0.06750597258896014,UNCATEGORIZED,Zoom.exe
2026-04-03T15:37:29.316382600,8768,msedgewebview2.exe,0.0011804877579648571,0.20739029297120584,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:37:29.316382600,17988,taskhostw.exe,1.883888665527014E-4,0.012966804979253113,UNCATEGORIZED,taskhostw.exe
2026-04-03T15:37:29.316382600,15944,GitHubDesktop.exe,5.410533773798557E-4,0.060629636615113794,UNCATEGORIZED,GitHubDesktop.exe
2026-04-03T15:37:29.316382600,8012,ApplicationFrameHost.exe,5.813271199639768E-4,0.0440478435810386,UNCATEGORIZED,ApplicationFrameHost.exe
2026-04-03T15:37:29.316382600,9292,msedgewebview2.exe,2.096637508980187E-4,0.022043568464730292,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:37:29.316382600,15180,Notion.exe,5.304983162090077E-5,0.024086822582673206,UNCATEGORIZED,Notion.exe
2026-04-03T15:37:29.316382600,14924,Notion.exe,0.004397555034044343,0.1496683641393185,UNCATEGORIZED,Notion.exe
2026-04-03T15:37:29.316382600,14928,Notion.exe,0.01215018954380994,0.14389224192128758,UNCATEGORIZED,Notion.exe
2026-04-03T15:37:29.316382600,15696,zWebview2Agent.exe,3.60376358615529E-4,0.014184898780334465,UNCATEGORIZED,zWebview2Agent.exe
2026-04-03T15:37:29.316382600,3664,Zoom.exe,0.07698087775008775,0.6942741732679492,UNCATEGORIZED,Zoom.exe
2026-04-03T15:37:29.316382600,12120,fsnotifier.exe,0.0013752460289714911,0.0013359738463472903,UNCATEGORIZED,fsnotifier.exe
2026-04-03T15:37:29.316382600,15960,GitHubDesktop.exe,9.009525193973053E-4,0.10770306802464479,UNCATEGORIZED,GitHubDesktop.exe
2026-04-03T15:37:29.316382600,13664,LogiPluginServiceExt.exe,1.9466186491669864E-4,0.010176977241292594,UNCATEGORIZED,LogiPluginServiceExt.exe
