timestamp,pid,process_name,cpu_usage,ram_usage,category,alias_name
2026-04-03T15:51:20.144331400,18692,chrome.exe,0.51233180191837,6.664584119200302,FUN,chrome.exe
2026-04-03T15:51:20.147348900,13324,TextInputHost.exe,9.184359747779317E-4,0.026483716836413932,UNCATEGORIZED,TextInputHost.exe
2026-04-03T15:51:20.147348900,4368,chrome.exe,0.0023367917464938584,0.010216270589714574,FUN,chrome.exe
2026-04-03T15:51:20.147348900,11032,full-line-inference.exe,0.3377527612217856,2.4823572865585315,UNCATEGORIZED,full-line-inference.exe
2026-04-03T15:51:20.147348900,20764,msedge.exe,2.966782962610175E-4,0.019096567333081856,UNCATEGORIZED,msedge.exe
2026-04-03T15:51:20.147348900,4124,explorer.exe,0.04820510583014446,0.3299855400477807,UNCATEGORIZED,explorer.exe
2026-04-03T15:51:20.147348900,16416,conhost.exe,8.949826923820152E-5,5.894002263296869E-4,UNCATEGORIZED,conhost.exe
2026-04-03T15:51:20.147348900,12064,conhost.exe,7.967678539897462E-6,1.1788004526593738E-4,UNCATEGORIZED,conhost.exe
2026-04-03T15:51:20.147348900,4388,ShellExperienceHost.exe,7.442693965107972E-4,4.322268326417704E-4,UNCATEGORIZED,ShellExperienceHost.exe
2026-04-03T15:51:20.147348900,10796,SystemSettings.exe,1.0263814774689401E-4,1.571733936879165E-4,UNCATEGORIZED,SystemSettings.exe
2026-04-03T15:51:20.147348900,17964,conhost.exe,0.006381542109943677,0.057407582044511504,UNCATEGORIZED,conhost.exe
2026-04-03T15:51:20.147348900,14396,Zoom.exe,0.002064445712960118,0.0675845592858041,UNCATEGORIZED,Zoom.exe
2026-04-03T15:51:20.147348900,8768,msedgewebview2.exe,0.001180368307607903,0.17253709292091035,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.147348900,17988,taskhostw.exe,1.9267116624236094E-4,0.013634791902426757,UNCATEGORIZED,taskhostw.exe
2026-04-03T15:51:20.147348900,15944,GitHubDesktop.exe,5.567492901096684E-4,0.21866748396831384,UNCATEGORIZED,GitHubDesktop.exe
2026-04-03T15:51:20.147348900,9292,msedgewebview2.exe,2.0657840896263685E-4,0.02200427511630831,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.147348900,14924,Notion.exe,0.004380136231413087,0.11575820445115051,UNCATEGORIZED,Notion.exe
2026-04-03T15:51:20.147348900,8012,ApplicationFrameHost.exe,5.880452214821276E-4,0.043026216522067146,UNCATEGORIZED,ApplicationFrameHost.exe
2026-04-03T15:51:20.148349,15180,Notion.exe,5.2814888095496624E-5,0.02389035584056331,UNCATEGORIZED,Notion.exe
2026-04-03T15:51:20.148349,14928,Notion.exe,0.012231156339888647,0.14153464101596883,UNCATEGORIZED,Notion.exe
2026-04-03T15:51:20.148349,15696,zWebview2Agent.exe,3.639671596079545E-4,0.013752671947692694,UNCATEGORIZED,zWebview2Agent.exe
2026-04-03T15:51:20.148349,3664,Zoom.exe,0.07751660976738477,0.7352964290204954,UNCATEGORIZED,Zoom.exe
2026-04-03T15:51:20.148349,15960,GitHubDesktop.exe,9.075357192803859E-4,0.13493335848107632,UNCATEGORIZED,GitHubDesktop.exe
2026-04-03T15:51:20.148349,12120,fsnotifier.exe,0.0013857222824978977,0.0013359738463472903,UNCATEGORIZED,fsnotifier.exe
2026-04-03T15:51:20.148349,13664,LogiPluginServiceExt.exe,1.9997008330782862E-4,0.01037344398340249,UNCATEGORIZED,LogiPluginServiceExt.exe
2026-04-03T15:51:20.148349,13152,msedgewebview2.exe,0.005672403810973528,0.4548205079844084,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.148349,10596,RuntimeBroker.exe,1.9995961320024724E-4,0.011748711178171759,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.148349,13672,conhost.exe,3.828226355527183E-5,6.679869231736451E-4,UNCATEGORIZED,conhost.exe
2026-04-03T15:51:20.148349,8552,dllhost.exe,6.962253139536864E-5,0.006051175656984786,UNCATEGORIZED,dllhost.exe
2026-04-03T15:51:20.148349,2152,svchost.exe,4.553873744336362E-5,0.010019803847604678,UNCATEGORIZED,svchost.exe
2026-04-03T15:51:20.148349,1644,chrome.exe,0.08696581597430614,2.0748459700741857,FUN,chrome.exe
2026-04-03T15:51:20.148349,15984,SystemSettingsBroker.exe,2.982315837187305E-4,0.026365836791147994,UNCATEGORIZED,SystemSettingsBroker.exe
2026-04-03T15:51:20.148349,9072,RuntimeBroker.exe,2.2643542050894536E-4,0.013438325160316861,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.148349,15216,Notion.exe,0.006058587882447365,0.03823242801458569,UNCATEGORIZED,Notion.exe
2026-04-03T15:51:20.148349,21104,chrome.exe,0.42021356669734256,1.3107475166603797,FUN,chrome.exe
2026-04-03T15:51:20.148349,2420,chrome.exe,3.9044654004626386E-4,0.02385106249214133,FUN,chrome.exe
2026-04-03T15:51:20.148349,1400,msedge.exe,3.7559764600532755E-4,0.028487677605934868,UNCATEGORIZED,msedge.exe
2026-04-03T15:51:20.148349,9340,msedgewebview2.exe,1.6740708746893184E-4,0.039804161951464856,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.148349,13180,svchost.exe,4.197661482245206E-4,0.03469602665660757,UNCATEGORIZED,svchost.exe
2026-04-03T15:51:20.148349,20104,msedgewebview2.exe,0.0350817467046563,0.030098704891236013,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.148349,1672,LockApp.exe,3.0445130005392785E-4,1.571733936879165E-4,UNCATEGORIZED,LockApp.exe
2026-04-03T15:51:20.148349,16776,OneDrive.Sync.Service.exe,0.00398776019950408,0.07599333584810763,UNCATEGORIZED,OneDrive.Sync.Service.exe
2026-04-03T15:51:20.148349,4232,java.exe,13.709996048992492,6.196403872752421,OTHER,Kurac
2026-04-03T15:51:20.148349,9104,RtkAudUService64.exe,4.96949784589718E-5,1.571733936879165E-4,UNCATEGORIZED,RtkAudUService64.exe
2026-04-03T15:51:20.148349,10136,RuntimeBroker.exe,0.0011827675591118937,0.043615616748396834,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.148349,10140,chrome.exe,0.1529357570188106,1.240805356469257,FUN,chrome.exe
2026-04-03T15:51:20.148349,1948,CalculatorApp.exe,2.3832495186300674E-5,0.002396894253740727,UNCATEGORIZED,CalculatorApp.exe
2026-04-03T15:51:20.148349,15004,RuntimeBroker.exe,2.0579637410581544E-6,8.251603168615616E-4,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.148349,4252,svchost.exe,1.3076661616846888E-5,0.007544322897019992,UNCATEGORIZED,svchost.exe
2026-04-03T15:51:20.148349,18588,RuntimeBroker.exe,3.603347068043953E-4,0.013359738463472904,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.148349,12448,LogiAiPromptBuilder.exe,0.022897004727243032,0.1071136677983151,UNCATEGORIZED,LogiAiPromptBuilder.exe
2026-04-03T15:51:20.148349,8864,logioptionsplus_agent.exe,0.1557751289404534,0.4343093801081353,UNCATEGORIZED,logioptionsplus_agent.exe
2026-04-03T15:51:20.148349,10916,FnHotkeyUtility.exe,0.001976783365369838,0.020118194392053312,UNCATEGORIZED,FnHotkeyUtility.exe
2026-04-03T15:51:20.148349,10148,unsecapp.exe,1.502666299236782E-4,0.009155350182321137,UNCATEGORIZED,unsecapp.exe
2026-04-03T15:51:20.148349,21416,msedge.exe,0.003778469978474047,0.12676034200930467,UNCATEGORIZED,msedge.exe
2026-04-03T15:51:20.148349,9640,StartMenuExperienceHost.exe,0.0013537372539782731,0.0538318873381114,UNCATEGORIZED,StartMenuExperienceHost.exe
2026-04-03T15:51:20.148349,16040,Everything.exe,0.007636741701533864,0.858520369671822,UNCATEGORIZED,Everything.exe
2026-04-03T15:51:20.148349,4520,sihost.exe,0.001976687370023319,0.054971394442348796,UNCATEGORIZED,sihost.exe
2026-04-03T15:51:20.148349,9900,svchost.exe,2.4248275206584292E-4,0.02113982145102477,UNCATEGORIZED,svchost.exe
2026-04-03T15:51:20.148349,12204,RuntimeBroker.exe,0.0016773478892213292,0.018900100590971962,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.149345100,20144,chrome.exe,9.128405080130128E-4,0.09277159562429271,FUN,chrome.exe
2026-04-03T15:51:20.149345100,16824,chrome.exe,0.0012984593671660646,0.11913743241544071,FUN,chrome.exe
2026-04-03T15:51:20.149345100,13500,UserOOBEBroker.exe,5.3908388148913794E-5,0.008290896517037596,UNCATEGORIZED,UserOOBEBroker.exe
2026-04-03T15:51:20.149345100,12988,chrome.exe,2.2028273298209316E-5,0.005068841946435307,FUN,chrome.exe
2026-04-03T15:51:20.149345100,13244,idea64.exe,0.6511328940773373,26.194164151892366,UNCATEGORIZED,idea64.exe
2026-04-03T15:51:20.149345100,1724,msedgewebview2.exe,5.001583226741612E-4,0.08239815164089023,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,10172,chrome.exe,0.21568318522787971,2.3554397711555386,FUN,chrome.exe
2026-04-03T15:51:20.149345100,16316,msedgewebview2.exe,1.6115037162833283E-4,0.012377404752923425,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,16832,msedge.exe,5.6996778366712014E-5,0.0014145605431912485,UNCATEGORIZED,msedge.exe
2026-04-03T15:51:20.149345100,4800,taskhostw.exe,3.295807233255593E-4,0.02255438199421602,UNCATEGORIZED,taskhostw.exe
2026-04-03T15:51:20.149345100,10432,Time.exe,0.015614561723232162,5.108135294857286E-4,UNCATEGORIZED,Time.exe
2026-04-03T15:51:20.149345100,20676,GitHubDesktop.exe,0.0020420328762460953,0.5546649063246574,UNCATEGORIZED,GitHubDesktop.exe
2026-04-03T15:51:20.149345100,7884,chrome.exe,0.0493804999298355,0.28491606940777064,FUN,chrome.exe
2026-04-03T15:51:20.149345100,15564,Notion.exe,0.0022237920018142055,0.06727021249842827,UNCATEGORIZED,Notion.exe
2026-04-03T15:51:20.149345100,4556,svchost.exe,0.005125814345386041,0.07119954734062618,UNCATEGORIZED,svchost.exe
2026-04-03T15:51:20.149345100,3276,svchost.exe,5.2309332577861575E-6,0.0032220545706022883,UNCATEGORIZED,svchost.exe
2026-04-03T15:51:20.149345100,14796,Notion.exe,5.586718711918915E-5,0.021336288193134666,UNCATEGORIZED,Notion.exe
2026-04-03T15:51:20.149345100,21708,Zoom.exe,0.06287709401884876,0.10542405381617,UNCATEGORIZED,Zoom.exe
2026-04-03T15:51:20.149345100,13260,java.exe,1.1662389154862378,1.0048095058468502,OTHER,Kurac
2026-04-03T15:51:20.149345100,12496,GitHubDesktop.exe,5.052599634993971E-4,0.022318621903684145,UNCATEGORIZED,GitHubDesktop.exe
2026-04-03T15:51:20.149345100,12248,LogiPluginService.exe,0.07001169606299174,0.15634823337105494,UNCATEGORIZED,LogiPluginService.exe
2026-04-03T15:51:20.149345100,10200,chrome.exe,0.07517779887884489,1.7975528102602791,FUN,chrome.exe
2026-04-03T15:51:20.149345100,5336,conhost.exe,0.01255681443910151,0.05736828869608952,UNCATEGORIZED,conhost.exe
2026-04-03T15:51:20.149345100,2524,chrome.exe,8.522084916366185E-5,0.0161888595498554,FUN,chrome.exe
2026-04-03T15:51:20.149345100,11484,RuntimeBroker.exe,2.1861252648418071E-4,0.01980384760467748,UNCATEGORIZED,RuntimeBroker.exe
2026-04-03T15:51:20.149345100,15068,msedgewebview2.exe,6.190394587572669E-6,0.001532440588457186,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,10972,chrome.exe,0.10084428443536331,1.4512605306173771,FUN,chrome.exe
2026-04-03T15:51:20.149345100,12768,msedgewebview2.exe,0.002559257030222621,0.14856815038350307,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,21728,msedgewebview2.exe,1.3668846909479004E-5,0.0014931472400352068,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,10216,msedgewebview2.exe,0.07487877504638146,0.10322362630453917,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,4072,msedgewebview2.exe,0.001548598631462952,0.36122375204325413,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,8424,msedgewebview2.exe,6.649690886689565E-5,0.010294857286558531,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,14056,chrome.exe,4.8799674920703146E-4,0.07006004023638879,FUN,chrome.exe
2026-04-03T15:51:20.149345100,10988,SearchApp.exe,0.003943287148900359,1.571733936879165E-4,UNCATEGORIZED,SearchApp.exe
2026-04-03T15:51:20.149345100,16108,msedgewebview2.exe,5.2985914155353115E-5,0.009626870363384886,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,9196,msedge.exe,1.1326427885495922E-4,0.009784043757072803,UNCATEGORIZED,msedge.exe
2026-04-03T15:51:20.149345100,13804,SecurityHealthSystray.exe,2.68710460649029E-5,1.571733936879165E-4,UNCATEGORIZED,SecurityHealthSystray.exe
2026-04-03T15:51:20.149345100,17644,chrome.exe,0.004285199313510888,0.13599427888846977,FUN,chrome.exe
2026-04-03T15:51:20.149345100,2796,msedgewebview2.exe,2.214567220021539E-4,0.046051804350559535,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,20716,chrome.exe,0.0033704674767465496,0.18778291210863826,FUN,chrome.exe
2026-04-03T15:51:20.149345100,4080,chrome.exe,0.022392870398706882,0.8092465107506601,FUN,chrome.exe
2026-04-03T15:51:20.149345100,13044,msedgewebview2.exe,1.2721016977270837E-4,0.011905884571859676,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,8436,msedgewebview2.exe,1.5802282606839965E-4,0.010923550861310197,UNCATEGORIZED,msedgewebview2.exe
2026-04-03T15:51:20.149345100,4344,SDXHelper.exe,0.0016331326365599391,0.03548189362504715,UNCATEGORIZED,SDXHelper.exe
